Color_Name,Color_Name_Readable,Hex,R,G,B,LAB(OpenCV)
fuchsia,fuchsia,#cb008e,203,0,142,[115 203 108]
fuchsia,fuchsia,#c41c8d,196,28,141,[115 198 108]
fuchsia,fuchsia,#ce0096,206,0,150,[118 204 105]
fuchsia,fuchsia,#c80396,200,3,150,[115 203 103]
fuchsia,fuchsia,#cc009e,204,0,158,[117 205 100]
fuchsia,fuchsia,#c5089e,197,8,158,[115 203  98]
fuchsia,fuchsia,#c900a6,201,0,166,[117 205  95]
fuchsia,fuchsia,#ba0071,186,0,113,[104 197 119]
fuchsia,fuchsia,#b80079,184,0,121,[103 197 113]
fuchsia,fuchsia,#b50080,181,0,128,[103 197 109]
fuchsia,fuchsia,#b90089,185,0,137,[106 199 105]
black,black,#1b1b1b,27,27,27,[ 25 128 128]
black,black,#181000,24,16,0,[ 14 128 136]
black,black,#101300,16,19,0,[ 14 124 136]
black,black,#1b0e06,27,14,6,[ 12 134 133]
black,black,#151006,21,16,6,[ 12 128 133]
black,black,#0b1306,11,19,6,[ 12 124 133]
black,black,#190e11,25,14,17,[ 12 134 128]
black,black,#111111,17,17,17,[ 12 128 128]
black,black,#051311,5,19,17,[ 12 122 128]
black,black,#150e18,21,14,24,[ 12 134 123]
black,black,#0c1118,12,17,24,[ 12 128 123]
black,black,#001418,0,20,24,[ 12 124 123]
black,black,#110000,17,0,0,[  2 134 130]
black,black,#060000,6,0,0,[  1 130 129]
black,black,#000300,0,3,0,[  1 128 129]
black,black,#0d0000,13,0,0,[  2 130 130]
black,black,#000000,0,0,0,[  0 128 128]
black,black,#000400,0,4,0,[  1 128 129]
black,black,#07000c,7,0,12,[  1 132 123]
black,black,#00000c,0,0,12,[  1 130 123]
royalblue,royalblue,#1d1793,29,23,147,[ 51 173  63]
royalblue,royalblue,#002393,0,35,147,[ 54 166  65]
royalblue,royalblue,#1a119b,26,17,155,[ 51 178  58]
royalblue,royalblue,#00199b,0,25,155,[ 52 173  59]
royalblue,royalblue,#00209b,0,32,155,[ 55 170  61]
royalblue,royalblue,#2c00a3,44,0,163,[ 53 185  55]
royalblue,royalblue,#1607a3,22,7,163,[ 51 183  53]
royalblue,royalblue,#0014a3,0,20,163,[ 53 178  54]
royalblue,royalblue,#0f00ac,15,0,172,[ 52 187  48]
royalblue,royalblue,#000dac,0,13,172,[ 54 183  50]
royalblue,royalblue,#0400b4,4,0,180,[ 54 189  45]
royalblue,royalblue,#0002b4,0,2,180,[ 54 188  45]
royalblue,royalblue,#1a0086,26,0,134,[ 39 177  63]
royalblue,royalblue,#000b86,0,11,134,[ 39 173  63]
royalblue,royalblue,#001386,0,19,134,[ 42 170  65]
royalblue,royalblue,#17008e,23,0,142,[ 42 179  60]
royalblue,royalblue,#00038e,0,3,142,[ 40 179  59]
royalblue,royalblue,#000e8e,0,14,142,[ 43 174  61]
royalblue,royalblue,#000096,0,0,150,[ 42 181  55]
royalblue,royalblue,#000079,0,0,121,[ 30 174  66]
violet,violet,#ba69ff,186,105,255,[152 187  66]
violet,violet,#a261f6,162,97,246,[140 183  63]
violet,violet,#9a53df,154,83,223,[128 183  68]
violet,violet,#ad30ff,173,48,255,[127 207  50]
violet,violet,#a33bff,163,59,255,[127 202  49]
violet,violet,#9739d9,151,57,217,[115 193  63]
violet,violet,#8e41d9,142,65,217,[115 188  63]
violet,violet,#a417eb,164,23,235,[115 208  53]
violet,violet,#a600f4,166,0,244,[115 212  48]
violet,violet,#9d1cf4,157,28,244,[115 208  48]
violet,violet,#942bf3,148,43,243,[115 203  48]
violet,violet,#9620fc,150,32,252,[115 208  43]
violet,violet,#8c2efc,140,46,252,[115 203  43]
violet,violet,#a100cb,161,0,203,[105 204  65]
violet,violet,#9500dc,149,0,220,[103 206  54]
violet,violet,#8d12dc,141,18,220,[102 203  53]
violet,violet,#8e00e5,142,0,229,[103 207  48]
violet,violet,#9000ee,144,0,238,[106 209  45]
violet,violet,#8601ee,134,1,238,[102 208  43]
violet,violet,#8b00bd,139,0,189,[ 93 199  65]
hotpink,hotpink,#ff388b,255,56,139,[148 205 130]
hotpink,hotpink,#ff3994,255,57,148,[149 206 125]
hotpink,hotpink,#ff3a9c,255,58,156,[150 206 121]
hotpink,hotpink,#ff3ba5,255,59,165,[151 207 116]
hotpink,hotpink,#ff2ead,255,46,173,[149 211 110]
hotpink,hotpink,#ff0066,255,0,102,[138 211 147]
hotpink,hotpink,#ff006e,255,0,110,[139 211 142]
hotpink,hotpink,#fd1e6e,253,30,110,[140 208 143]
hotpink,hotpink,#ff0077,255,0,119,[139 212 137]
hotpink,hotpink,#fb2076,251,32,118,[140 208 138]
hotpink,hotpink,#ff007f,255,0,127,[140 212 133]
hotpink,hotpink,#fa217f,250,33,127,[140 208 133]
hotpink,hotpink,#ff0087,255,0,135,[141 213 128]
hotpink,hotpink,#f82387,248,35,135,[140 208 128]
hotpink,hotpink,#fd048f,253,4,143,[140 213 123]
hotpink,hotpink,#fb0998,251,9,152,[141 213 118]
hotpink,hotpink,#ff00a0,255,0,160,[143 215 115]
hotpink,hotpink,#fd00a9,253,0,169,[143 215 109]
hotpink,hotpink,#eb006a,235,0,106,[129 207 138]
hotpink,hotpink,#eb008b,235,0,139,[131 209 120]
tan,tan,#dfc47b,223,196,123,[204 128 168]
tan,tan,#ddc485,221,196,133,[204 128 163]
tan,tan,#d4c785,212,199,133,[204 123 163]
tan,tan,#dbc58e,219,197,142,[205 128 158]
tan,tan,#d3b664,211,182,100,[191 128 173]
tan,tan,#d9b36f,217,179,111,[191 133 168]
tan,tan,#d1b66e,209,182,110,[191 128 168]
tan,tan,#c8b96e,200,185,110,[191 123 168]
tan,tan,#d7b478,215,180,120,[192 133 163]
tan,tan,#cfb778,207,183,120,[192 128 163]
tan,tan,#c6b978,198,185,120,[191 123 163]
tan,tan,#d5b482,213,180,130,[192 133 158]
tan,tan,#ccb781,204,183,129,[191 128 158]
tan,tan,#cca658,204,166,88,[179 133 173]
tan,tan,#cba662,203,166,98,[179 133 168]
tan,tan,#c2a962,194,169,98,[179 128 168]
tan,tan,#d1a36c,209,163,108,[179 138 163]
tan,tan,#c9a66b,201,166,107,[179 133 163]
tan,tan,#c0a96b,192,169,107,[178 128 163]
tan,tan,#c6a675,198,166,117,[178 133 158]
forestgreen,forestgreen,#28501d,40,80,29,[ 77 103 153]
forestgreen,forestgreen,#1b511d,27,81,29,[ 77  98 153]
forestgreen,forestgreen,#255026,37,80,38,[ 77 103 148]
forestgreen,forestgreen,#155126,21,81,38,[ 76  98 147]
forestgreen,forestgreen,#005326,0,83,38,[ 77  94 148]
forestgreen,forestgreen,#1c4412,28,68,18,[ 64 103 153]
forestgreen,forestgreen,#0b4512,11,69,18,[ 63  98 153]
forestgreen,forestgreen,#004712,0,71,18,[ 65  96 153]
forestgreen,forestgreen,#25421c,37,66,28,[ 63 109 147]
forestgreen,forestgreen,#18441b,24,68,27,[ 64 103 149]
forestgreen,forestgreen,#04451b,4,69,27,[ 63  98 148]
forestgreen,forestgreen,#214324,33,67,36,[ 64 108 143]
forestgreen,forestgreen,#134424,19,68,36,[ 64 103 143]
forestgreen,forestgreen,#004623,0,70,35,[ 65  98 144]
forestgreen,forestgreen,#143800,20,56,0,[ 51 104 156]
forestgreen,forestgreen,#033a00,3,58,0,[ 52  98 156]
forestgreen,forestgreen,#0b3911,11,57,17,[ 52 102 148]
forestgreen,forestgreen,#003a11,0,58,17,[ 52 100 148]
forestgreen,forestgreen,#043919,4,57,25,[ 51 103 143]
forestgreen,forestgreen,#003a19,0,58,25,[ 52 101 143]
lightpurple,lightpurple,#cba8ff,203,168,255,[191 157  90]
lightpurple,lightpurple,#d093f4,208,147,244,[179 168  88]
lightpurple,lightpurple,#c697f4,198,151,244,[179 163  88]
lightpurple,lightpurple,#d38ffd,211,143,253,[178 173  83]
lightpurple,lightpurple,#ca94fd,202,148,253,[179 168  83]
lightpurple,lightpurple,#c098fd,192,152,253,[179 163  83]
lightpurple,lightpurple,#ce90ff,206,144,255,[178 171  82]
lightpurple,lightpurple,#c494ff,196,148,255,[178 166  81]
lightpurple,lightpurple,#ba8dd4,186,141,212,[166 158  98]
lightpurple,lightpurple,#b48ddd,180,141,221,[166 158  93]
lightpurple,lightpurple,#b88ae6,184,138,230,[166 163  88]
lightpurple,lightpurple,#c582ef,197,130,239,[166 173  83]
lightpurple,lightpurple,#bc86ef,188,134,239,[166 168  83]
lightpurple,lightpurple,#bf83f8,191,131,248,[166 173  78]
lightpurple,lightpurple,#cc7aff,204,122,255,[166 182  74]
lightpurple,lightpurple,#c37fff,195,127,255,[166 177  74]
lightpurple,lightpurple,#b984ff,185,132,255,[166 172  74]
lightpurple,lightpurple,#cf75ff,207,117,255,[164 186  73]
lightpurple,lightpurple,#c67bff,198,123,255,[165 180  73]
lightpurple,lightpurple,#ba71ea,186,113,234,[153 178  78]
neongreen,neongreen,#79ff0b,121,255,11,[229  58 213]
neongreen,neongreen,#67ff08,103,255,8,[227  54 212]
neongreen,neongreen,#51ff05,81,255,5,[226  49 212]
neongreen,neongreen,#31ff02,49,255,2,[225  45 211]
neongreen,neongreen,#63ff2b,99,255,43,[227  54 207]
neongreen,neongreen,#4cff2a,76,255,42,[226  49 207]
neongreen,neongreen,#28ff29,40,255,41,[225  45 206]
neongreen,neongreen,#5fff3e,95,255,62,[227  54 202]
neongreen,neongreen,#46ff3d,70,255,61,[226  49 202]
neongreen,neongreen,#19ff3d,25,255,61,[225  45 201]
neongreen,neongreen,#68f100,104,241,0,[217  59 210]
neongreen,neongreen,#55f300,85,243,0,[217  54 209]
neongreen,neongreen,#3af500,58,245,0,[217  49 209]
neongreen,neongreen,#00f600,0,246,0,[217  44 209]
neongreen,neongreen,#51f310,81,243,16,[217  53 208]
neongreen,neongreen,#34f50e,52,245,14,[217  48 208]
neongreen,neongreen,#00f70c,0,247,12,[218  44 208]
neongreen,neongreen,#2cf52b,44,245,43,[217  48 203]
neongreen,neongreen,#00f72b,0,247,43,[218  45 203]
neongreen,neongreen,#09e600,9,230,0,[204  49 205]
yellowgreen,yellowgreen,#d4ff14,212,255,20,[240  89 217]
yellowgreen,yellowgreen,#caff11,202,255,17,[239  85 217]
yellowgreen,yellowgreen,#d3ff30,211,255,48,[240  90 212]
yellowgreen,yellowgreen,#c8ff2f,200,255,47,[238  85 212]
yellowgreen,yellowgreen,#d1ff43,209,255,67,[240  90 207]
yellowgreen,yellowgreen,#d9ff52,217,255,82,[242  93 203]
yellowgreen,yellowgreen,#cfff52,207,255,82,[240  90 202]
yellowgreen,yellowgreen,#d7ff5f,215,255,95,[242  94 198]
yellowgreen,yellowgreen,#c4f418,196,244,24,[230  88 213]
yellowgreen,yellowgreen,#ccf232,204,242,50,[230  93 208]
yellowgreen,yellowgreen,#c2f431,194,244,49,[230  88 208]
yellowgreen,yellowgreen,#caf243,202,242,67,[230  93 203]
yellowgreen,yellowgreen,#c0f442,192,244,66,[230  88 203]
yellowgreen,yellowgreen,#bfe300,191,227,0,[217  93 212]
yellowgreen,yellowgreen,#b5e500,181,229,0,[217  89 211]
yellowgreen,yellowgreen,#bde31d,189,227,29,[217  93 208]
yellowgreen,yellowgreen,#c5e133,197,225,51,[217  98 203]
yellowgreen,yellowgreen,#bce333,188,227,51,[217  93 203]
yellowgreen,yellowgreen,#b8d300,184,211,0,[204  98 207]
yellowgreen,yellowgreen,#aed500,174,213,0,[204  93 207]
maroon,maroon,#731727,115,23,39,[ 64 168 143]
maroon,maroon,#6d1f27,109,31,39,[ 63 163 143]
maroon,maroon,#770c2e,119,12,46,[ 64 173 138]
maroon,maroon,#72182e,114,24,46,[ 64 168 138]
maroon,maroon,#6c202e,108,32,46,[ 64 163 138]
maroon,maroon,#6a001d,106,0,29,[ 53 171 144]
maroon,maroon,#65061d,101,6,29,[ 51 168 143]
maroon,maroon,#60121c,96,18,28,[ 51 163 143]
maroon,maroon,#690024,105,0,36,[ 53 171 139]
maroon,maroon,#640724,100,7,36,[ 51 168 138]
maroon,maroon,#5f1223,95,18,35,[ 51 163 138]
maroon,maroon,#63082b,99,8,43,[ 51 168 133]
maroon,maroon,#5e132a,94,19,42,[ 51 163 133]
maroon,maroon,#570013,87,0,19,[ 40 166 144]
maroon,maroon,#520312,82,3,18,[ 38 163 143]
maroon,maroon,#56001a,86,0,26,[ 40 165 139]
maroon,maroon,#510319,81,3,25,[ 38 162 138]
maroon,maroon,#550020,85,0,32,[ 40 166 134]
maroon,maroon,#500420,80,4,32,[ 38 163 133]
maroon,maroon,#44000e,68,0,14,[ 28 159 139]
darkpurple,darkpurple,#46253f,70,37,63,[ 51 148 118]
darkpurple,darkpurple,#492147,73,33,71,[ 51 154 112]
darkpurple,darkpurple,#432646,67,38,70,[ 52 148 114]
darkpurple,darkpurple,#3a1a34,58,26,52,[ 38 149 118]
darkpurple,darkpurple,#3d163b,61,22,59,[ 38 153 113]
darkpurple,darkpurple,#371b3b,55,27,59,[ 38 148 113]
darkpurple,darkpurple,#401142,64,17,66,[ 38 159 108]
darkpurple,darkpurple,#3a1742,58,23,66,[ 38 154 108]
darkpurple,darkpurple,#2f1029,47,16,41,[ 26 148 118]
darkpurple,darkpurple,#320b30,50,11,48,[ 26 153 113]
darkpurple,darkpurple,#2c1030,44,16,48,[ 26 148 113]
darkpurple,darkpurple,#340537,52,5,55,[ 26 157 108]
darkpurple,darkpurple,#2e0c37,46,12,55,[ 26 153 108]
darkpurple,darkpurple,#31063e,49,6,62,[ 26 158 103]
darkpurple,darkpurple,#2c0025,44,0,37,[ 16 153 115]
darkpurple,darkpurple,#270025,39,0,37,[ 12 153 113]
darkpurple,darkpurple,#220425,34,4,37,[ 12 149 113]
darkpurple,darkpurple,#29002c,41,0,44,[ 15 155 109]
darkpurple,darkpurple,#24002c,36,0,44,[ 12 153 108]
darkpurple,darkpurple,#260033,38,0,51,[ 15 157 104]
salmon,salmon,#ff8765,255,135,101,[176 171 167]
salmon,salmon,#ff876e,255,135,110,[177 171 162]
salmon,salmon,#fd8c6e,253,140,110,[179 168 163]
salmon,salmon,#ff8378,255,131,120,[175 174 156]
salmon,salmon,#ff8877,255,136,119,[178 171 158]
salmon,salmon,#fb8c77,251,140,119,[178 168 158]
salmon,salmon,#ff8381,255,131,129,[176 175 151]
salmon,salmon,#ff8880,255,136,128,[178 172 153]
salmon,salmon,#fa8d80,250,141,128,[179 168 153]
salmon,salmon,#ff6f62,255,111,98,[165 182 163]
salmon,salmon,#fb7562,251,117,98,[166 178 163]
salmon,salmon,#f47a62,244,122,98,[166 173 163]
salmon,salmon,#ff6f6b,255,111,107,[165 183 158]
salmon,salmon,#fa756b,250,117,107,[166 178 158]
salmon,salmon,#f37a6b,243,122,107,[166 173 158]
salmon,salmon,#ec7f6a,236,127,106,[166 168 158]
salmon,salmon,#ff7074,255,112,116,[166 183 153]
salmon,salmon,#f87574,248,117,116,[166 178 153]
salmon,salmon,#f17a74,241,122,116,[166 173 153]
salmon,salmon,#ea7f73,234,127,115,[166 168 153]
peach,peach,#ffc87f,255,200,127,[214 139 172]
peach,peach,#ffc889,255,200,137,[215 140 167]
peach,peach,#ffc893,255,200,147,[215 141 162]
peach,peach,#ffc99d,255,201,157,[216 141 157]
peach,peach,#ffb373,255,179,115,[201 149 171]
peach,peach,#ffb773,255,183,115,[204 147 173]
peach,peach,#ffb37d,255,179,125,[202 150 167]
peach,peach,#ffb77d,255,183,125,[204 148 168]
peach,peach,#f8ba7c,248,186,124,[204 143 168]
peach,peach,#ffb386,255,179,134,[202 151 162]
peach,peach,#feb786,254,183,134,[204 148 163]
peach,peach,#f6bb86,246,187,134,[204 143 163]
peach,peach,#ffb490,255,180,144,[203 151 157]
peach,peach,#fcb790,252,183,144,[204 148 158]
peach,peach,#ff9e71,255,158,113,[189 160 167]
peach,peach,#ffa270,255,162,112,[191 158 168]
peach,peach,#f8a670,248,166,112,[192 153 168]
peach,peach,#fea27a,254,162,122,[191 158 163]
peach,peach,#f6a679,246,166,121,[191 153 163]
peach,peach,#efaa79,239,170,121,[192 148 163]
beige,beige,#fdf2b7,253,242,183,[243 123 158]
beige,beige,#ffefc1,255,239,193,[242 126 152]
beige,beige,#f1e39f,241,227,159,[229 123 163]
beige,beige,#f8e0a9,248,224,169,[229 128 158]
beige,beige,#eee3a9,238,227,169,[229 123 158]
beige,beige,#f5e1b3,245,225,179,[230 128 153]
beige,beige,#ebe4b3,235,228,179,[230 123 153]
beige,beige,#f2e1bc,242,225,188,[230 128 148]
beige,beige,#e5d588,229,213,136,[217 123 168]
beige,beige,#e3d592,227,213,146,[217 123 163]
beige,beige,#dad892,218,216,146,[217 118 163]
beige,beige,#e9d29c,233,210,156,[217 128 158]
beige,beige,#e0d59b,224,213,155,[217 123 158]
beige,beige,#e6d3a5,230,211,165,[217 128 153]
beige,beige,#ddd6a5,221,214,165,[217 123 153]
beige,beige,#e3d3af,227,211,175,[217 128 148]
beige,beige,#d4c785,212,199,133,[204 123 163]
beige,beige,#dbc58e,219,197,142,[205 128 158]
beige,beige,#d2c78e,210,199,142,[204 123 158]
beige,beige,#d8c598,216,197,152,[204 128 153]
lime,lime,#bfff0e,191,255,14,[237  81 216]
lime,lime,#c8ff2f,200,255,47,[238  85 212]
lime,lime,#bdff2e,189,255,46,[237  81 211]
lime,lime,#c6ff42,198,255,66,[238  85 206]
lime,lime,#bbff41,187,255,65,[237  81 206]
lime,lime,#c4ff51,196,255,81,[238  86 201]
lime,lime,#b9ff51,185,255,81,[237  82 201]
lime,lime,#b6ff5e,182,255,94,[237  81 196]
lime,lime,#bbf600,187,246,0,[230  83 215]
lime,lime,#b0f800,176,248,0,[230  79 215]
lime,lime,#b9f617,185,246,23,[230  83 213]
lime,lime,#aef815,174,248,21,[230  78 213]
lime,lime,#b7f630,183,246,48,[230  83 208]
lime,lime,#acf82f,172,248,47,[229  78 208]
lime,lime,#a0fa2f,160,250,47,[229  73 208]
lime,lime,#b5f642,181,246,66,[229  83 203]
lime,lime,#aaf841,170,248,65,[229  78 203]
lime,lime,#aae800,170,232,0,[217  83 211]
lime,lime,#9fea00,159,234,0,[217  78 211]
lime,lime,#9dea19,157,234,25,[217  78 208]
seafoamgreen,seafoamgreen,#baffbf,186,255,191,[240  94 152]
seafoamgreen,seafoamgreen,#adffbf,173,255,191,[239  90 151]
seafoamgreen,seafoamgreen,#9fffbf,159,255,191,[237  86 150]
seafoamgreen,seafoamgreen,#b5ffc9,181,255,201,[240  95 147]
seafoamgreen,seafoamgreen,#a7ffc9,167,255,201,[238  91 146]
seafoamgreen,seafoamgreen,#99ffc8,153,255,200,[237  86 145]
seafoamgreen,seafoamgreen,#9ff6b1,159,246,177,[230  88 153]
seafoamgreen,seafoamgreen,#91f8b1,145,248,177,[230  83 153]
seafoamgreen,seafoamgreen,#a7f4bb,167,244,187,[230  93 148]
seafoamgreen,seafoamgreen,#99f6bb,153,246,187,[230  88 148]
seafoamgreen,seafoamgreen,#8bf8bb,139,248,187,[230  83 148]
seafoamgreen,seafoamgreen,#aef2c5,174,242,197,[230  98 143]
seafoamgreen,seafoamgreen,#a1f4c5,161,244,197,[230  93 143]
seafoamgreen,seafoamgreen,#83e9a3,131,233,163,[217  83 153]
seafoamgreen,seafoamgreen,#99e5ad,153,229,173,[217  93 148]
seafoamgreen,seafoamgreen,#8be8ad,139,232,173,[217  88 148]
seafoamgreen,seafoamgreen,#7ceaad,124,234,173,[217  83 148]
seafoamgreen,seafoamgreen,#93e6b7,147,230,183,[217  93 143]
seafoamgreen,seafoamgreen,#7dd9a0,125,217,160,[204  88 148]
seafoamgreen,seafoamgreen,#86d7a9,134,215,169,[204  93 143]
mustard,mustard,#ccbb00,204,187,0,[192 118 205]
mustard,mustard,#d3b810,211,184,16,[191 123 203]
mustard,mustard,#cbbb0d,203,187,13,[191 118 203]
mustard,mustard,#dab528,218,181,40,[191 128 198]
mustard,mustard,#d2b827,210,184,39,[191 123 198]
mustard,mustard,#cabb26,202,187,38,[191 118 198]
mustard,mustard,#d1b837,209,184,55,[191 123 193]
mustard,mustard,#cca800,204,168,0,[179 128 201]
mustard,mustard,#c4ab00,196,171,0,[179 123 201]
mustard,mustard,#bcae00,188,174,0,[179 118 200]
mustard,mustard,#cba815,203,168,21,[179 128 198]
mustard,mustard,#c3ab13,195,171,19,[179 123 198]
mustard,mustard,#bbae11,187,174,17,[179 118 198]
mustard,mustard,#caa828,202,168,40,[179 128 193]
mustard,mustard,#c2ab27,194,171,39,[179 123 193]
mustard,mustard,#c39800,195,152,0,[166 133 197]
mustard,mustard,#bc9b00,188,155,0,[166 128 197]
mustard,mustard,#b49e00,180,158,0,[166 123 196]
mustard,mustard,#bb9b17,187,155,23,[166 128 193]
mustard,mustard,#b39e15,179,158,21,[166 123 193]
brightblue,brightblue,#00a4ff,0,164,255,[165 125  73]
brightblue,brightblue,#0081ff,0,129,255,[140 146  58]
brightblue,brightblue,#0074f8,0,116,248,[130 152  55]
brightblue,brightblue,#006fff,0,111,255,[128 157  50]
brightblue,brightblue,#006cff,0,108,255,[126 160  48]
brightblue,brightblue,#005cfc,0,92,252,[115 168  43]
brightblue,brightblue,#0060fc,0,96,252,[118 166  45]
brightblue,brightblue,#2e54ff,46,84,255,[114 176  40]
brightblue,brightblue,#0059ff,0,89,255,[114 171  41]
brightblue,brightblue,#0048f6,0,72,246,[102 179  38]
brightblue,brightblue,#004df6,0,77,246,[105 175  40]
brightblue,brightblue,#0045ff,0,69,255,[103 183  34]
brightblue,brightblue,#004aff,0,74,255,[106 180  35]
brightblue,brightblue,#0041ff,0,65,255,[101 185  32]
brightblue,brightblue,#0035f9,0,53,249,[ 94 190  31]
brightblue,brightblue,#1f1bff,31,27,255,[ 88 202  24]
brightblue,brightblue,#0027ff,0,39,255,[ 90 198  25]
brightblue,brightblue,#150fff,21,15,255,[ 85 205  22]
brightblue,brightblue,#0007f3,0,7,243,[ 79 203  25]
brightblue,brightblue,#0000fc,0,0,252,[ 82 206  21]
lilac,lilac,#e4c9ff,228,201,255,[216 147 105]
lilac,lilac,#dbbbec,219,187,236,[204 148 108]
lilac,lilac,#d6bcf5,214,188,245,[204 148 103]
lilac,lilac,#dab9ff,218,185,255,[204 153  98]
lilac,lilac,#d0bcfe,208,188,254,[204 148  98]
lilac,lilac,#e8b2ff,232,178,255,[204 161  97]
lilac,lilac,#dfb5ff,223,181,255,[203 156  97]
lilac,lilac,#d5b9ff,213,185,255,[203 151  97]
lilac,lilac,#d1aae7,209,170,231,[191 153 103]
lilac,lilac,#c8aee7,200,174,231,[191 148 103]
lilac,lilac,#d6a7f0,214,167,240,[191 158  98]
lilac,lilac,#ccabf0,204,171,240,[191 153  98]
lilac,lilac,#daa4f9,218,164,249,[191 163  93]
lilac,lilac,#d0a8f9,208,168,249,[191 158  93]
lilac,lilac,#c7acf9,199,172,249,[192 153  93]
lilac,lilac,#d4a5ff,212,165,255,[191 162  90]
lilac,lilac,#bfa0d0,191,160,208,[179 148 108]
lilac,lilac,#c79ae2,199,154,226,[179 158  98]
lilac,lilac,#be9ee2,190,158,226,[179 153  98]
lilac,lilac,#c29aeb,194,154,235,[178 158  93]
seagreen,seagreen,#55ff9c,85,255,156,[229  63 163]
seagreen,seagreen,#77fca7,119,252,167,[230  73 158]
seagreen,seagreen,#63fea6,99,254,166,[230  68 158]
seagreen,seagreen,#4affa6,74,255,166,[229  63 158]
seagreen,seagreen,#1dffa6,29,255,166,[228  59 157]
seagreen,seagreen,#6ffcb0,111,252,176,[229  73 153]
seagreen,seagreen,#3bffb0,59,255,176,[229  63 153]
seagreen,seagreen,#00ffb0,0,255,176,[228  60 152]
seagreen,seagreen,#52ef99,82,239,153,[217  68 158]
seagreen,seagreen,#34f199,52,241,153,[217  63 158]
seagreen,seagreen,#00f399,0,243,153,[217  60 158]
seagreen,seagreen,#47f0a3,71,240,163,[217  68 153]
seagreen,seagreen,#1cf1a3,28,241,163,[217  63 153]
seagreen,seagreen,#00f3a2,0,243,162,[218  61 154]
seagreen,seagreen,#11e38c,17,227,140,[205  63 158]
seagreen,seagreen,#32e195,50,225,149,[204  68 153]
seagreen,seagreen,#00e395,0,227,149,[205  64 154]
seagreen,seagreen,#00d488,0,212,136,[192  67 154]
seagreen,seagreen,#4ccf92,76,207,146,[191  78 148]
seagreen,seagreen,#78c99c,120,201,156,[191  93 143]
palegreen,palegreen,#d9fdac,217,253,172,[243 103 163]
palegreen,palegreen,#ceffab,206,255,171,[242  98 163]
palegreen,palegreen,#c2ffab,194,255,171,[241  94 162]
palegreen,palegreen,#d5fdb6,213,253,182,[243 103 158]
palegreen,palegreen,#caffb5,202,255,181,[242  98 158]
palegreen,palegreen,#beffb5,190,255,181,[240  94 157]
palegreen,palegreen,#dcfac0,220,250,192,[242 108 153]
palegreen,palegreen,#d1fdbf,209,253,191,[242 103 153]
palegreen,palegreen,#c6ffbf,198,255,191,[242  98 153]
palegreen,palegreen,#d8fbc9,216,251,201,[243 108 148]
palegreen,palegreen,#cdfdc9,205,253,201,[242 103 148]
palegreen,palegreen,#c0f19e,192,241,158,[230  98 163]
palegreen,palegreen,#b4f39e,180,243,158,[230  93 163]
palegreen,palegreen,#c7eea8,199,238,168,[229 103 158]
palegreen,palegreen,#bcf1a8,188,241,168,[230  98 158]
palegreen,palegreen,#c3efb2,195,239,178,[230 103 153]
palegreen,palegreen,#b8f1b1,184,241,177,[230  98 153]
palegreen,palegreen,#caecbc,202,236,188,[230 108 148]
palegreen,palegreen,#b9e09b,185,224,155,[217 103 158]
palegreen,palegreen,#aee39a,174,227,154,[217  98 158]
bluegreen,bluegreen,#009583,0,149,131,[141  90 128]
bluegreen,bluegreen,#35846e,53,132,110,[128  98 133]
bluegreen,bluegreen,#1d866d,29,134,109,[128  93 133]
bluegreen,bluegreen,#00886d,0,136,109,[129  90 134]
bluegreen,bluegreen,#2a8476,42,132,118,[127  98 128]
bluegreen,bluegreen,#008676,0,134,118,[127  93 128]
bluegreen,bluegreen,#30766a,48,118,106,[115 103 128]
bluegreen,bluegreen,#18786a,24,120,106,[115  98 128]
bluegreen,bluegreen,#00796a,0,121,106,[115  96 128]
bluegreen,bluegreen,#247672,36,118,114,[115 103 123]
bluegreen,bluegreen,#007872,0,120,114,[115  98 123]
bluegreen,bluegreen,#00787a,0,120,122,[116 101 119]
bluegreen,bluegreen,#22695e,34,105,94,[102 103 128]
bluegreen,bluegreen,#006b5d,0,107,93,[102  98 129]
bluegreen,bluegreen,#2a6866,42,104,102,[102 108 123]
bluegreen,bluegreen,#116966,17,105,102,[102 103 123]
bluegreen,bluegreen,#006b66,0,107,102,[103 101 123]
bluegreen,bluegreen,#006a6e,0,106,110,[103 104 118]
bluegreen,bluegreen,#005e52,0,94,82,[ 90 101 128]
bluegreen,bluegreen,#005d62,0,93,98,[ 90 107 118]
mint,mint,#aaffab,170,255,171,[237  86 160]
mint,mint,#caffb5,202,255,181,[242  98 158]
mint,mint,#beffb5,190,255,181,[240  94 157]
mint,mint,#b2ffb5,178,255,181,[239  90 156]
mint,mint,#a5ffb5,165,255,181,[237  86 155]
mint,mint,#c6ffbf,198,255,191,[242  98 153]
mint,mint,#baffbf,186,255,191,[240  94 152]
mint,mint,#adffbf,173,255,191,[239  90 151]
mint,mint,#9fffbf,159,255,191,[237  86 150]
mint,mint,#cdfdc9,205,253,201,[242 103 148]
mint,mint,#c1ffc9,193,255,201,[242  98 148]
mint,mint,#b5ffc9,181,255,201,[240  95 147]
mint,mint,#a7ffc9,167,255,201,[238  91 146]
mint,mint,#a4f6a7,164,246,167,[230  88 158]
mint,mint,#96f8a7,150,248,167,[230  83 158]
mint,mint,#b8f1b1,184,241,177,[230  98 153]
mint,mint,#acf3b1,172,243,177,[229  93 153]
